,X,Y,Z,azimuth,reflectivity,laser_id,,,,,vertical_angle
21073,-13.3061,0.578632,-2.5889,27249,19,4,,,,,-11
21074,-15.9478,0.696297,1.39658,27250,81,5,,,,,5
21075,-15.0675,0.660497,-2.38875,27251,17,6,,,,,-9
21076,-15.9963,0.704007,1966,27252,69,7,,,,,7
21077,-15.0978,0.667104,-1.85558,27253,48,8,,,,,-7
21078,-16.0165,0.707699,2.53924,27253,65,9,,,,,9
21079,-15.8657,0.703811,-1.38944,27254,92,10,,,,,-5
21080,-16.0396,0.714328,3.12087,27255,63,11,,,,,11
21081,-15.9541,0.713313,-0.836957,27256,54,12,,,,,-3
21082,-16.0551,0.720634,3.71034,27257,61,13,,,,,13
21083,-15.9074,0.716788,-0.277947,27258,47,14,,,,,-1
21084,-16.0797,0.727365,4.31296,27259,43,15,,,,,15
21085,-8.91361,0.414119,-2.39097,27266,16,0,,,,,-15
21086,-15.9363,0.743172,0.278471,27267,63,1,,,,,1
21087,-10.9497,0.512543,-2.5307,27268,13,2,,,,,-13
21088,-15.9825,0.748126,0.838527,27268,67,3,,,,,3
21089,-13.3295,0.626273,-2.59386,27269,19,4,,,,,-11
21090,-15.9791,0.753557,1.39955,27270,78,5,,,,,5
21091,-13.4708,0.637624,-2.13596,27271,2,6,,,,,-9
21092,-16.0076,0.760499,1.9677,27272,75,7,,,,,7
21093,-15.8726,0.756864,-1.95113,27273,8,8,,,,,-7
21094,-16.0493,0.768098,2.54488,27274,73,9,,,,,9
21095,-15905,0.761188,-1.3931,27274,99,10,,,,,-5
21096,-16.0547,0.77116,3.12431,27275,64,11,,,,,11
21097,-15.9097,0.766979,-0.834759,27276,70,12,,,,,-3
21098,-16.0914,0.778556,3.71934,27277,63,13,,,,,13
21099,-15.9288,0.773475,-0.278366,27278,45,14,,,,,-1
21100,-16.1041,0.784806,4.32021,27279,45,15,,,,,15
21101,-8.90246,0.444748,-2.38838,27286,13,0,,,,,-15
21102,-15.9675,0.800497,0.279064,27287,68,1,,,,,1
21103,-10.9284,0.549782,-2.5262,27288,13,2,,,,,-13
21104,-15.9938,0.804614,0.839259,27288,63,3,,,,,3
21105,-13.3606,0.674481,-2.60034,27289,21,4,,,,,-11
21106,-16.0122,0.811144,1.40268,27290,79,5,,,,,5
21107,-13.4685,0.684642,-2.13596,27291,2,6,,,,,-9
21108,-16.0306,0.817686,1.97087,27292,80,7,,,,,7
21109,-15.8957,0.813584,-1.9543,27293,40,8,,,,,-7
21110,-16.0862,0.823335,2.55113,27293,67,9,,,,,9
21111,-15.9261,0.817929,-1.39519,27294,92,10,,,,,-5
21112,-16.0832,0.828813,3.13041,27295,64,11,,,,,11
21113,-15.9288,0.823644,-0.83591,27296,67,12,,,,,-3
21114,-16.1081,0.83573,3.72384,27297,61,13,,,,,13
21115,-15.96,0.83084,-0.278959,27298,52,14,,,,,-1
21116,-16136,0.842829,4.32952,27299,42,15,,,,,15
21117,-8.90857,0.476234,-2.39045,27306,13,0,,,,,-15
21118,-15.9906,0.857622,0.279518,27307,66,1,,,,,1
21119,-10.9264,0.587926,-2.5262,27308,15,2,,,,,-13
21120,-16.0108,0.861511,0.840306,27308,65,3,,,,,3
21121,-13.3699,0.721749,-2.60263,27309,21,4,,,,,-11
21122,-16.0391,0.868649,1.4053,27310,84,5,,,,,5
21123,-15.9001,0.8639,-2.52204,27311,51,6,,,,,-9
21124,-16.0594,0.875367,1.97477,27312,80,7,,,,,7
21125,-15.9066,0.869824,-1956,27313,52,8,,,,,-7
21126,-16099,0.880344,2.55364,27313,67,9,,,,,9
21127,-15.9669,0.875917,-1.39902,27314,99,10,,,,,-5
21128,-16.1155,0.886891,3.13728,27315,66,11,,,,,11
21129,-15.9657,0.881443,-0.838003,27316,85,12,,,,,-3
21130,-16.1284,0.893246,3.72924,27317,61,13,,,,,13
21131,-15.9789,0.887765,-0.279343,27318,60,14,,,,,-1
21132,-16.16,0.900654,4.33677,27319,42,15,,,,,15
21133,-8.88573,0.504568,-2.38476,27325,10,0,,,,,-15
21134,-16.0056,0.911667,0.279832,27326,45,1,,,,,1
21135,-10.9224,0.624045,-2.52575,27327,16,2,,,,,-13
21136,-16.0258,0.915625,0.841248,27327,20,3,,,,,3
21137,-13.3831,0.76698,-2.60569,27328,19,4,,,,,-11
21138,-16.0242,0.921146,1.40425,27329,25,5,,,,,5
21139,-15.8932,0.916394,-2.52141,27330,9,6,,,,,-9
21140,-16.0663,0.92919,1.97599,27331,20,7,,,,,7
21141,-15.8898,0.921763,-1.9543,27332,15,8,,,,,-7
21142,-16.0841,0.933038,2.55176,27332,16,9,,,,,9
21143,-15.9341,0.927124,-1.39641,27333,16,10,,,,,-5
21144,-16089,0.938955,3.1327,27334,14,11,,,,,11
21145,-15.9468,0.933449,-0.837166,27335,9,12,,,,,-3
21146,-16.1234,0.946611,3.72879,27336,13,13,,,,,13
21147,-15.9659,0.940161,-0.279169,27337,10,14,,,,,-1
21148,-16.1821,0.952893,4.3435,27337,40,15,,,,,15
21149,-8.8762,0.535117,-2.38269,27345,13,0,,,,,-15
21150,-15.9724,0.965721,0.279308,27346,11,1,,,,,1
21151,-10.9163,0.661931,-2.52485,27347,16,2,,,,,-13
21152,-16.0086,0.970714,0.840515,27347,13,3,,,,,3
21153,-13.4098,0.815479,-2.61141,27348,19,4,,,,,-11
21154,-16001,0.975862,1.40251,27349,13,5,,,,,5
21155,-15.9372,0.97476,-2.52892,27350,24,6,,,,,-9
21156,-16.0768,0.986117,1.9777,27351,16,7,,,,,7
21157,-15.9558,0.981488,-1.96283,27352,47,8,,,,,-7
21158,-16.1123,0.991117,2.55676,27352,22,9,,,,,9
21159,-15.9785,0.985683,-1.40059,27353,59,10,,,,,-5
21160,-16.1561,0.999474,3.14644,27354,39,11,,,,,11
21161,-15.9972,0.992447,-0.839992,27355,36,12,,,,,-3
21162,-16.19,1.00724,3.74499,27356,41,13,,,,,13
21163,-16.0184,0.999373,-0.280146,27357,20,14,,,,,-1
21164,-16.1978,1.0134,4.34868,27358,37,15,,,,,15
21165,-8.86271,0.56536,-2.37958,27365,10,0,,,,,-15
21166,-16.0408,1.02607,0.280565,27366,59,1,,,,,1
21167,-10.8983,0.699034,-2.52125,27367,16,2,,,,,-13
21168,-16.0968,1.03247,0.84533,27367,58,3,,,,,3
21169,-13.4284,0.863669,-2.61561,27368,18,4,,,,,-11
21170,-16087,1.03748,1.41035,27369,61,5,,,,,5
21171,-15.9514,1.03153,-2.53174,27370,45,6,,,,,-9
21172,-16.1327,1.04608,1.98501,27371,67,7,,,,,7
21173,-15.9998,1.04027,-1.96868,27372,75,8,,,,,-7
21174,-16.1856,1.05235,2.56897,27372,67,9,,,,,9
21175,-16.0167,1.04417,-1.40425,27373,90,10,,,,,-5
21176,-16.1721,1.05714,3.15026,27374,60,11,,,,,11
21177,-16.0176,1.04985,-0.841248,27375,58,12,,,,,-3
21178,-16.2195,1.06592,3.75263,27376,56,13,,,,,13
21179,-16.0587,1.05817,-0.280914,27377,55,14,,,,,-1
21180,-16.2252,1.06914,4.35696,27377,40,15,,,,,15
21181,-8.86261,0.596422,-2.3801,27385,13,0,,,,,-15
21182,-16077,1.08474,0.281263,27386,68,1,,,,,1
21183,-10.8783,0.735889,-2.5172,27387,20,2,,,,,-13
21184,-16.1011,1.08919,0.845749,27387,58,3,,,,,3
21185,-13.4586,0.912796,-2.6221,27388,19,4,,,,,-11
21186,-16.1211,1.0962,1.41367,27389,75,5,,,,,5
21187,-15.9773,1.08922,-2.53643,27390,33,6,,,,,-9
21188,-16.1468,1.10361,1.9872,27391,75,7,,,,,7
21189,-16.0159,1.09747,-1.97111,27392,78,8,,,,,-7
21190,-16.2053,1.11329,2.57272,27393,73,9,,,,,9
21191,-16.0408,1.10199,-1.40669,27393,92,10,,,,,-5
21192,-16.2056,1.11615,3.15751,27394,54,11,,,,,11
21193,-16.0397,1.10754,-0.842609,27395,67,12,,,,,-3
21194,-16.2331,1.12374,3.75668,27396,60,13,,,,,13
21195,-16.0829,1.11616,-0.281403,27397,52,14,,,,,-1
21196,-16.2578,1.13115,4.3668,27398,42,15,,,,,15
21197,-8.87589,0.628447,-2.38424,27405,13,0,,,,,-15
21198,-16107,1.14326,0.281856,27406,73,1,,,,,1
21199,-10.8718,0.77358,-2.5163,27407,22,2,,,,,-13
21200,-16133,1.14794,0.847633,27407,63,3,,,,,3
21201,-13.4651,0.960468,-2.62401,27408,18,4,,,,,-11
21202,-16.1589,1.15545,1.41733,27409,78,5,,,,,5
21203,-16.0167,1.14809,-2.54331,27410,39,6,,,,,-9
21204,-16.1706,1.16196,1.99061,27411,75,7,,,,,7
21205,-16.0219,1.15408,-1.97233,27412,73,8,,,,,-7
21206,-16.2114,1.16774,2.57429,27412,69,9,,,,,9
21207,-16.0726,1.16056,-1.40983,27413,92,10,,,,,-5
21208,-16.2447,1.17583,3.1659,27414,60,11,,,,,11
21209,-16.0696,1.16598,-0.844388,27415,63,12,,,,,-3
21210,-16.2427,1.18139,3.75983,27416,55,13,,,,,13
21211,-16.0948,1.17346,-0.281682,27417,52,14,,,,,-1
21212,-16.2771,1.18675,4.37301,27417,43,15,,,,,15
21213,-8.85052,0.657707,-2.37803,27425,16,0,,,,,-15
21214,-16.1348,1.20186,0.282415,27426,68,1,,,,,1
21215,-10.8768,0.812105,-2.5181,27427,20,2,,,,,-13
21216,-16.1568,1.20633,0.849099,27427,63,3,,,,,3
21217,-13.4832,1.00908,-2.6282,27428,18,4,,,,,-11
21218,-16.1726,1.21319,1.4189,27429,81,5,,,,,5
21219,-16.0402,1.20607,-2.54769,27430,39,6,,,,,-9
21220,-16.2099,1.22168,1.99598,27431,78,7,,,,,7
21221,-16.0534,1.21269,-1.97672,27432,75,8,,,,,-7
21222,-16.2267,1.22864,2.57741,27433,67,9,,,,,9
21223,-16.0843,1.21786,-1.41123,27433,99,10,,,,,-5
21224,-16.2659,1.23446,3.17086,27434,54,11,,,,,11
21225,-16.0973,1.22449,-0.846063,27435,63,12,,,,,-3
21226,-16.2715,1.2406,3.76748,27436,56,13,,,,,13
21227,-16.1086,1231,-0.281996,27437,47,14,,,,,-1
21228,-16.2996,1.24846,4.38025,27438,45,15,,,,,15
21229,-8.81736,0.686199,-2.36975,27445,13,0,,,,,-15
21230,-16.1525,1.25988,0.282799,27446,64,1,,,,,1
21231,-10.8603,0.849004,-2.51495,27447,16,2,,,,,-13
21232,-16.1781,1.26757,0.850459,27448,60,3,,,,,3
21233,-13507,1.05828,-2.63355,27448,18,4,,,,,-11
21234,-16.1921,1.2715,1.42099,27449,81,5,,,,,5
21235,-16.0595,1.26391,-2.55145,27450,30,6,,,,,-9
21236,-16.2353,1.28059,1.99963,27451,73,7,,,,,7
21237,-16.0728,1.2706,-1.97965,27452,59,8,,,,,-7
21238,-16258,1.28524,2.58305,27452,67,9,,,,,9
21239,-16.1098,1.27636,-1.41384,27453,97,10,,,,,-5
21240,-16.2713,1.29201,3.17277,27454,57,11,,,,,11
21241,-16.1388,1.28432,-0.848471,27455,72,12,,,,,-3
21242,-16.3021,1.30018,3.77558,27456,59,13,,,,,13
21243,-16146,1.29057,-0.282729,27457,52,14,,,,,-1
21244,-16.3165,1.3042,4.38595,27457,40,15,,,,,15
21245,-8.84571,0.719479,-2.37803,27465,13,0,,,,,-15
21246,-16.1659,1.31772,0.283113,27466,61,1,,,,,1
21247,-10.8554,0.88675,-2.5145,27467,16,2,,,,,-13
21248,-16.2154,1.32745,0.852657,27468,58,3,,,,,3
21249,-13.5267,1.10735,-2.63813,27468,18,4,,,,,-11
21250,-16.2154,1.3303,1.42343,27469,84,5,,,,,5
21251,-16.0787,1.32191,-2.5552,27470,51,6,,,,,-9
21252,-16.2564,1.33938,2.0028,27471,78,7,,,,,7
21253,-16.1019,1.32947,-1.98379,27472,54,8,,,,,-7
21254,-16.2945,1.34824,2.58962,27473,61,9,,,,,9
21255,-16.1271,1.33439,-1.41576,27473,92,10,,,,,-5
21256,-16.2921,1.35091,3.17773,27474,54,11,,,,,11
21257,-16.1402,1.34114,-0.848785,27475,63,12,,,,,-3
21258,-16.3324,1.35999,3.78368,27476,59,13,,,,,13
21259,-16.1733,1.34958,-0.283287,27477,52,14,,,,,-1
21260,-16.3463,1.36689,4.39527,27478,39,15,,,,,15
21261,-8.8239,0.748719,-2.37285,27485,13,0,,,,,-15
21262,-16.1911,1.37668,0.283637,27486,66,1,,,,,1
21263,-10.8386,0.923479,-2.51135,27487,16,2,,,,,-13
21264,-16.2226,1.38507,0.853285,27488,56,3,,,,,3
21265,-13.5443,1.15639,-2.64232,27488,18,4,,,,,-11
21266,-16.2503,1.39029,1.42691,27489,84,5,,,,,5
21267,-16.1035,1.38055,-2.55989,27490,24,6,,,,,-9
21268,-16.2714,1.39781,2.00524,27491,78,7,,,,,7
21269,-16.1169,1.38737,-1.98623,27492,71,8,,,,,-7
21270,-16.3155,1.40447,2.59368,27492,65,9,,,,,9
21271,-16.1521,1.39324,-1.41837,27493,85,10,,,,,-5
21272,-16.3264,1.41115,3.18537,27494,51,11,,,,,11
21273,-16.1592,1.39954,-0.850041,27495,67,12,,,,,-3
21274,-16.3567,1.41952,3.79043,27496,61,13,,,,,13
21275,-16.2044,1.40915,-0.283916,27497,55,14,,,,,-1
21276,-16.3725,1.42377,4.40355,27497,39,15,,,,,15
21277,-8.8578,0.782746,-2.38269,27505,13,0,,,,,-15
21278,-16.23,1.43707,0.284404,27506,66,1,,,,,1
21279,-10.8256,0.960446,-2.5091,27507,16,2,,,,,-13
21280,-16.2416,1.44381,0.854541,27508,51,3,,,,,3
21281,-13.5617,1.20558,-2.64652,27508,19,4,,,,,-11
21282,-16.2811,1.45019,1.43005,27509,82,5,,,,,5
21283,-16.1359,1.44009,-2.56584,27510,51,6,,,,,-9
21284,-16.2981,1.45743,2.00914,27511,78,7,,,,,7
21285,-16.1416,1.44628,-1.98988,27512,66,8,,,,,-7
21286,-16.3339,1.46638,2.59744,27513,67,9,,,,,9
21287,-16.1829,1.45282,-1.42151,27513,85,10,,,,,-5
21288,-16.3566,1.4713,3.19223,27514,44,11,,,,,11
21289,-16.1841,1.45863,-0.851611,27515,63,12,,,,,-3
21290,-16.3671,1478,3.79402,27516,59,13,,,,,13
21291,-16.2193,1.46751,-0.284265,27517,50,14,,,,,-1
21292,-16.4056,1.48725,4.4139,27518,39,15,,,,,15
21293,-8.81269,0.809772,-2.3713,27525,16,0,,,,,-15
21294,-16.2588,1.49683,0.284998,27526,73,1,,,,,1
21295,-10.8299,0.998945,-2.5109,27527,15,2,,,,,-13
21296,-16.2722,1.5038,0.856426,27528,58,3,,,,,3
21297,-13575,1.25453,-2.64996,27528,16,4,,,,,-11
21298,-16.2898,1.50829,1.43127,27529,79,5,,,,,5
21299,-16.1544,1.4986,-2.56959,27530,27,6,,,,,-9
21300,-16.3245,1.51725,2.01304,27531,67,7,,,,,7
21301,-16.1839,1.50703,-1.99573,27532,87,8,,,,,-7
21302,-16.3486,1.52237,2.60057,27532,67,9,,,,,9
21303,-16.1995,1.51134,-1.42343,27533,92,10,,,,,-5
21304,-16.3709,1.53021,3.19605,27534,17,11,,,,,11
21305,-16.2167,1.51865,-0.853599,27535,63,12,,,,,-3
21306,-16.3929,1.53804,3.80122,27536,60,13,,,,,13
21307,-16232,1.5258,-0.284579,27537,47,14,,,,,-1
21308,-16.4198,1.54346,4.41908,27537,40,15,,,,,15
21309,-8.80596,0.840162,-2.37026,27545,16,0,,,,,-15
21310,-16.2694,1.5551,0.285277,27546,73,1,,,,,1
21311,-10.8186,1036,-2.5091,27547,13,2,,,,,-13
21312,-16.3106,1.56479,0.858728,27548,63,3,,,,,3
21313,-13.6018,1.30491,-2.65606,27548,18,4,,,,,-11
21314,-16.3102,1.56763,1.43354,27549,81,5,,,,,5
21315,-16.1766,1.55763,-2.57397,27550,51,6,,,,,-9
21316,-18.0085,1.7372,2.22143,27551,45,7,,,,,7
21317,-16.1944,1.56505,-1.99768,27552,73,8,,,,,-7
21318,-16.3805,1.58304,2.60651,27552,63,9,,,,,9
21319,-16.2219,1.57056,-1.42587,27553,92,10,,,,,-5
21320,-16.3791,1.58867,3.19872,27554,9,11,,,,,11
21321,-16.2511,1.57911,-0.855693,27555,72,12,,,,,-3
21322,-16.4301,1.59941,3.81112,27556,60,13,,,,,13
21323,-16.2624,1.58594,-0.285207,27557,45,14,,,,,-1
21324,-16.4374,1.60301,4.42529,27557,40,15,,,,,15
21325,-8.79721,0.870325,-2.36871,27565,16,0,,,,,-15
21326,-16.2877,1.61425,0.285696,27566,73,1,,,,,1
21327,-10.7917,1.07145,-2.50371,27567,13,2,,,,,-13
21328,-16.3371,1.62203,0.860403,27567,65,3,,,,,3
21329,-13.6323,1.35588,-2.66293,27568,16,4,,,,,-11
21330,-16.3384,1.62791,1.4365,27569,87,5,,,,,5
21331,-16.1907,1.61605,-2.5771,27570,27,6,,,,,-9
21332,-18034,1.80321,2.22533,27571,45,7,,,,,7
21333,-16.2244,1.62513,-2.00207,27572,80,8,,,,,-7
21334,-16.4123,1.64395,2.61246,27572,65,9,,,,,9
21335,-16256,1.63116,-1.42935,27573,92,10,,,,,-5
21336,-16.3754,1.64603,3.1991,27574,10,11,,,,,11
21337,-16.2673,1.63803,-0.856844,27575,67,12,,,,,-3
21338,-16.4593,1.66027,3.81922,27576,57,13,,,,,13
21339,-16.3005,1.64712,-0.285975,27577,45,14,,,,,-1
21340,-16.4663,1.66388,4.43461,27577,39,15,,,,,15
21341,-8.81141,0.9028,-2.37337,27585,20,0,,,,,-15
21342,-16.3237,1.67538,0.286429,27586,64,1,,,,,1
21343,-10.8034,1.1107,-2.5073,27587,13,2,,,,,-13
21344,-16.3552,1.68149,0.861659,27587,63,3,,,,,3
21345,-13647,1.40547,-2.66675,27588,16,4,,,,,-11
21346,-16.3663,1.6884,1.43946,27589,84,5,,,,,5
21347,-16.2302,1.67723,-2.5843,27590,45,6,,,,,-9
21348,-18.0513,1.8686,2.22826,27591,45,7,,,,,7
21349,-16.2403,1684,-2.00475,27592,68,8,,,,,-7
21350,-16.4395,1.70756,2.61777,27593,60,9,,,,,9
21351,-16.2739,1.69036,-1.43145,27593,92,10,,,,,-5
21352,-16.3969,1.70603,3.20445,27594,11,11,,,,,11
21353,-16.2833,1.69708,-0.857996,27595,67,12,,,,,-3
21354,-16467,1.71913,3.82237,27596,56,13,,,,,13
21355,-16.3245,1.70713,-0.286499,27597,50,14,,,,,-1
21356,-16.5024,1.72865,4.44599,27598,40,15,,,,,15
21357,-8.80052,0.932738,-2.3713,27605,20,0,,,,,-15
21358,-16.3417,1.73488,0.286848,27606,64,1,,,,,1
21359,-10.7839,1.14676,-2.50371,27607,20,2,,,,,-13
21360,-16.3728,1.74397,0.862915,27608,63,3,,,,,3
21361,-13.6616,1.45518,-2.67056,27608,16,4,,,,,-11
21362,-16.4059,1.75039,1.44347,27609,85,5,,,,,5
21363,-16.2498,1.7366,-2.58836,27610,30,6,,,,,-9
21364,-18.0762,1.93498,2.23216,27611,41,7,,,,,7
21365,-16258,1.74322,-2.00768,27612,77,8,,,,,-7
21366,-16457,1.76747,2.62153,27613,65,9,,,,,9
21367,-16.3096,1.75163,-1.43511,27613,90,10,,,,,-5
21368,-16.4338,1.76787,3.21284,27614,10,11,,,,,11
21369,-16.3051,1.75691,-0.859461,27615,63,12,,,,,-3
21370,-16.4919,1.77995,3.82957,27616,59,13,,,,,13
21371,-16.3463,1.76711,-0.286987,27617,52,14,,,,,-1
21372,-16.5311,1.7871,4.45531,27617,37,15,,,,,15
21373,-8.77609,0.961138,-2.36561,27625,20,0,,,,,-15
21374,-16.3693,1.79562,0.287441,27626,59,1,,,,,1
21375,-10.7799,1.1844,-2.50371,27627,13,2,,,,,-13
21376,-16.3944,1.80417,0.864381,27628,56,3,,,,,3
21377,-13.6798,1.50543,-2.67514,27628,15,4,,,,,-11
21378,-16.4214,1.81004,1.44539,27629,82,5,,,,,5
21379,-16.2868,1.79808,-2.59525,27630,42,6,,,,,-9
21380,-18.1049,2.00199,2.23655,27631,41,7,,,,,7
21381,-16.2913,1.80433,-2.01255,27632,47,8,,,,,-7
21382,-16.4763,1.82773,2.6256,27633,65,9,,,,,9
21383,-16.3172,1.81008,-1.43633,27633,83,10,,,,,-5
21384,-16.4783,1.83086,3.22276,27634,10,11,,,,,11
21385,-16.3406,1.81845,-0.861659,27635,54,12,,,,,-3
21386,-16.5166,1.84096,3.83677,27636,56,13,,,,,13
21387,-16.3638,1.82682,-0.287406,27637,52,14,,,,,-1
21388,-16.5421,1.84672,4.45997,27637,32,15,,,,,15
21389,-8.77844,0.992417,-2.36716,27645,20,0,,,,,-15
21390,-16.3908,1.8559,0.28793,27646,66,1,,,,,1
21391,-10.7834,1.2229,-2.5055,27647,13,2,,,,,-13
21392,-16.43,1.86325,0.866579,27647,60,3,,,,,3
21393,-13694,1.55539,-2.67896,27648,10,4,,,,,-11
21394,-16.4388,1.87006,1.44748,27649,82,5,,,,,5
21395,-16.2902,1.85604,-2.59681,27650,36,6,,,,,-9
21396,-18.1431,2.07036,2.24215,27651,43,7,,,,,7
21397,-16.3303,1.86637,-2.01816,27652,82,8,,,,,-7
21398,-16.4996,1.88572,2.63029,27652,63,9,,,,,9
21399,-16.3365,1.86998,-1.43859,27653,90,10,,,,,-5
21400,-16.4854,1.88994,3.22544,27654,10,11,,,,,11
21401,-16.3639,1.8789,-0.863229,27655,58,12,,,,,-3
21402,-16.5546,1.90372,3.84711,27656,55,13,,,,,13
21403,-16.3911,1.88782,-288,27657,50,14,,,,,-1
21404,-16.5586,1.9071,4.46618,27657,17,15,,,,,15
21405,-8.76533,1.02194,-2.36457,27665,16,0,,,,,-15
21406,-16404,1.91542,0.288279,27666,64,1,,,,,1
21407,-10.7539,1.25759,-2.49966,27667,9,2,,,,,-13
21408,-16.4568,1.9274,0.868358,27668,58,3,,,,,3
21409,-13.7197,1.60684,-2.68506,27668,9,4,,,,,-11
21410,-16.4599,1.93068,1.44992,27669,76,5,,,,,5
21411,-16.2954,1.91427,-2.59869,27670,21,6,,,,,-9
21412,-18.1654,2.13715,2.24581,27671,45,7,,,,,7
21413,-16.3434,1.92569,-2.02059,27672,35,8,,,,,-7
21414,-16.5377,1.95151,2.63749,27673,67,9,,,,,9
21415,-16.3536,1.92979,-1.44068,27673,26,10,,,,,-5
21416,-16.4963,1.94955,3.22887,27674,17,11,,,,,11
21417,-16.3632,1.93671,-0.863543,27675,27,12,,,,,-3
21418,-16.5807,1.96539,3.85476,27676,50,13,,,,,13
21419,-16.3507,1.94102,-0.287406,27677,20,14,,,,,-1
21420,-16.5687,1.96983,4.47084,27678,9,15,,,,,15
21421,-8.76573,1.05146,-2.36561,27684,16,0,,,,,-15
21422,-16.4393,1.97482,0.289012,27685,68,1,,,,,1
21423,-10.7478,1.29301,-2.49921,27686,13,2,,,,,-13
21424,-16.4744,1.98196,0.869614,27686,56,3,,,,,3
21425,-13.7377,1.65514,-2.68964,27687,4,4,,,,,-11
21426,-16.4989,1.99074,1.45393,27688,79,5,,,,,5
21427,-16.3459,1.97517,-2.60776,27689,33,6,,,,,-9
21428,-18.1818,2.20024,2.24873,27690,41,7,,,,,7
21429,-16.3743,1.98441,-2.02522,27691,59,8,,,,,-7
21430,-16.5645,2.01039,2.6428,27692,63,9,,,,,9
21431,-16.4183,1.99265,-1.44696,27692,83,10,,,,,-5
21432,-16.5209,2.00803,3.23498,27693,10,11,,,,,11
21433,-16.3963,1.99579,-0.865637,27694,54,12,,,,,-3
21434,-16.5877,2.02202,3.85791,27695,55,13,,,,,13
21435,-16.3759,1.99911,-0.287965,27696,20,14,,,,,-1
21436,-16.6046,2.02703,4.48223,27696,6,15,,,,,15
21437,-8.75625,1.08134,-2.36405,27704,20,0,,,,,-15
21438,-16466,2.03636,0.289605,27705,64,1,,,,,1
21439,-10.7335,1.32932,-2.49696,27706,9,2,,,,,-13
21440,-16.4912,2.0424,0.87087,27706,56,3,,,,,3
21441,-13.7084,1.70019,-2.68506,27707,4,4,,,,,-11
21442,-16.5333,2.05347,1.45759,27708,82,5,,,,,5
21443,-16.3781,2.03709,-2.61402,27709,33,6,,,,,-9
21444,-16.6159,2.06961,2.05594,27710,60,7,,,,,7
21445,-16.3949,2045,-2.02864,27711,71,8,,,,,-7
21446,-16.5887,2.07211,2.64781,27712,63,9,,,,,9
21447,-16.4429,2.0539,-1.44975,27712,90,10,,,,,-5
21448,-16.5528,2.07056,3.24261,27713,10,11,,,,,11
21449,-16.4309,2.05822,-0.867835,27714,60,12,,,,,-3
21450,-16.6114,2.08379,3.86511,27715,55,13,,,,,13
21451,-16472,2.06922,-0.28978,27716,32,14,,,,,-1
21452,-16.6473,2.09124,4.49569,27716,8,15,,,,,15
21453,-8.74476,1.11092,-2.36198,27724,13,0,,,,,-15
21454,-16.4965,2.09862,0.290268,27725,59,1,,,,,1
21455,-10.7327,1.36727,-2.49786,27726,9,2,,,,,-13
21456,-16.5173,2.10712,0.87265,27727,54,3,,,,,3
21457,-13679,1.74505,-2.68048,27727,4,4,,,,,-11
21458,-16.5438,2.11345,1.45916,27728,79,5,,,,,5
21459,-16.4003,2.09801,-2.61871,27729,36,6,,,,,-9
21460,-16.5849,2.12458,2.05301,27730,75,7,,,,,7
21461,-16.4093,2.10499,-2.03132,27731,70,8,,,,,-7
21462,-16.6013,2.12962,2.65094,27731,60,9,,,,,9
21463,-16.4811,2.11713,-1.45376,27732,21,10,,,,,-5
21464,-16.5805,2.13283,3.24948,27733,10,11,,,,,11
21465,-20.5062,2.64146,-1.08356,27734,34,12,,,,,-3
21466,-16.6427,2.14674,3.87411,27735,55,13,,,,,13
21467,-16.4925,2.13029,-0.290268,27736,32,14,,,,,-1
21468,-16.6644,2.15546,4.50242,27737,7,15,,,,,15
21469,-8.73316,1.14044,-2.35991,27744,13,0,,,,,-15
21470,-16.5149,2.15956,0.290722,27745,64,1,,,,,1
21471,-10.7356,1.40574,-2.49966,27746,9,2,,,,,-13
21472,-16.5518,2.16733,0.874848,27746,56,3,,,,,3
21473,-13.6437,1.78896,-2.67476,27747,7,4,,,,,-11
21474,-16564,2.17481,1.4616,27748,78,5,,,,,5
21475,-16.4163,2.15834,-2.62247,27749,48,6,,,,,-9
21476,-16.6128,2.18712,2.0574,27750,75,7,,,,,7
21477,-16.4451,2.16796,-2.03668,27751,75,8,,,,,-7
21478,-16.6404,2.19666,2.65845,27752,65,9,,,,,9
21479,-20513,2.70787,-1.81022,27752,25,10,,,,,-5
21480,-16.6041,2.19482,3.25558,27753,10,11,,,,,11
21481,-20.5325,2.71774,-1.08545,27754,51,12,,,,,-3
21482,-16.6757,2.2102,3.88355,27755,59,13,,,,,13
21483,-16.5166,2.19205,-0.290827,27756,30,14,,,,,-1
21484,-16.6549,2.21336,4.5019,27757,3,15,,,,,15
21485,-8.72933,1.16939,-2.35991,27763,13,0,,,,,-15
21486,-16.5294,2.21724,0.291106,27764,61,1,,,,,1
21487,-10.7096,1.43848,-2.49471,27765,13,2,,,,,-13
21488,-16.5782,2.22673,0.876627,27765,54,3,,,,,3
21489,-13.6513,1.83602,-2.67743,27766,10,4,,,,,-11
21490,-16.5962,2.23505,1.46509,27767,79,5,,,,,5
21491,-16.4443,2.21751,-2.6281,27768,39,6,,,,,-9
21492,-16.6271,2.24512,2.06008,27769,73,7,,,,,7
21493,-16.4733,2.22727,-2.04107,27770,77,8,,,,,-7
21494,-16.6687,2.25369,2.66408,27770,61,9,,,,,9
21495,-20.5473,2.78176,-1.81406,27771,60,10,,,,,-5
21496,-16.6278,2.25408,3.26169,27772,10,11,,,,,11
21497,-20.5471,2.78904,-1.0867,27773,51,12,,,,,-3
