intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,,
100,14,31937,1298,652471188,652471188,-1,-0.8450921177864075,0.9849417209625244,-0.02265322394669056,,88614
85,15,31938,1.48,652471191,652471191,15,-0.930706262588501,1.08510684967041,0.3830522000789642,,88617
100,0,31945,1232,652471211,652471211,-15,-0.7736459374427795,0.9042239785194397,-0.3188650608062744,,88637
100,1,31946,1.3,652471214,652471214,1,-0.8448436856269836,0.9877876043319702,0.022688128054142,,88640
100,2,31947,1.24,652471216,652471216,-13,-0.7851563096046448,0.9183258414268494,-0.2789393067359924,,88642
100,3,31947,1346,652471218,652471218,3,-0.8734941482543945,1.021646499633789,0.07044419646263123,,88644
100,4,31948,1252,652471221,652471221,-11,-0.7984960079193115,0.9342581629753113,-0.2388928681612015,,88647
99,5,31949,1332,652471223,652471223,5,-0.86194908618927,1.008856058120728,0.1160914525389671,,88649
100,6,31950,1.26,652471225,652471225,-9,-0.8082298636436462,0.946315586566925,-0.1971074193716049,,88651
100,7,31951,1.37,652471228,652471228,7,-0.8829313516616821,1.03414523601532,0.1669609993696213,,88654
100,8,31952,1278,652471230,652471230,-7,-0.8234711885452271,0.964842677116394,-0.1557490229606628,,88656
98,9,31953,1406,652471232,652471232,9,-0.9013288617134094,1.056440114974976,0.2199468612670898,,88658
100,10,31953,1282,652471235,652471235,-5,-0.828915536403656,0.9715650677680969,-0.1117336601018906,,88661
98,11,31954,1424,652471237,652471237,11,-0.9070802927017212,1.063557147979736,0.2717120051383972,,88663
100,12,31955,1278,652471239,652471239,-3,-0.8280099034309387,0.9711899757385254,-0.06688535213470459,,88665
84,13,31956,1448,652471241,652471241,13,-0.9151743650436401,1.073806524276733,0.3257291316986084,,88667
100,14,31957,1298,652471244,652471244,-1,-0.8416488766670227,0.987885594367981,-0.02265322394669056,,88670
88,15,31958,1474,652471246,652471246,15,-0.9231551289558411,1.083936810493469,0.3814992606639862,,88672
100,0,31965,1236,652471267,652471267,-15,-0.7729864716529846,0.9098635315895081,-0.3199003338813782,,88693
100,1,31966,1296,652471269,652471269,1,-0.8388016223907471,0.9876822829246521,0.02261831797659397,,88695
100,2,31967,1236,652471271,652471271,-13,-0.7794235944747925,0.9180898070335388,-0.2780395150184631,,88697
100,3,31967,1346,652471274,652471274,3,-0.8699225783348083,1.024689316749573,0.07044419646263123,,88700
100,4,31968,1.26,652471276,652471276,-11,-0.8003113269805908,0.9430271983146667,-0.240419328212738,,88702
100,5,31969,1.34,652471278,652471278,5,-0.8635779619216919,1.017935872077942,0.1167886927723885,,88704
100,6,31970,1258,652471281,652471281,-9,-0.8036440014839172,0.9476245045661926,-0.1967945545911789,,88707
100,7,31971,1362,652471283,652471283,7,-0.8741813898086548,1.031164169311523,0.1659860461950302,,88709
100,8,31972,1.27,652471285,652471285,-7,-0.8149646520614624,0.9616535902023315,-0.1547740697860718,,88711
96,9,31972,1408,652471288,652471288,9,-0.899097740650177,1.060930252075195,0.2202597260475159,,88714
100,10,31973,1278,652471290,652471290,-5,-0.822943389415741,0.971412181854248,-0.1113850399851799,,88716
100,11,31974,1424,652471292,652471292,11,-0.9033622741699219,1.066717028617859,0.2717120051383972,,88718
100,12,31975,1266,652471294,652471294,-3,-0.8168719410896301,0.9649280905723572,-0.06625732034444809,,88720
94,13,31976,1454,652471297,652471297,13,-0.9151971340179443,1.081457138061523,0.3270788192749023,,88723
100,14,31977,1298,652471299,652471299,-1,-0.8381953835487366,0.9908174872398376,-0.02265322394669056,,88725
86,15,31978,1488,652471301,652471301,15,-0.9280979633331299,1.097478270530701,0.3851227462291718,,88727
100,0,31985,1.24,652471322,652471322,-15,-0.7722970247268677,0.9155094623565674,-0.3209356069564819,,88748
100,1,31986,1.3,652471324,652471324,1,-0.8379271030426025,0.993661642074585,0.022688128054142,,88750
100,2,31987,1224,652471327,652471327,-13,-0.7686780691146851,0.9118650555610657,-0.2753400802612305,,88753
100,3,31987,1338,652471329,652471329,3,-0.8611913323402405,1.021611452102661,0.07002551108598709,,88755
100,4,31988,1.26,652471331,652471331,-11,-0.7970146536827087,0.9458150863647461,-0.240419328212738,,88757
100,5,31989,1.34,652471334,652471334,5,-0.8600193858146667,1.020944118499756,0.1167886927723885,,88760
100,6,31990,1264,652471336,652471336,-9,-0.8041484355926514,0.9549570083618164,-0.1977331638336182,,88762
100,7,31991,1362,652471338,652471338,7,-0.8705766797065735,1.034209370613098,0.1659860461950302,,88764
100,8,31992,1262,652471341,652471341,-7,-0.806490421295166,0.9584169387817383,-0.1537991166114807,,88767
98,9,31992,1406,652471343,652471343,9,-0.8941170573234558,1.062550663948059,0.2199468612670898,,88769
100,10,31993,1276,652471345,652471345,-5,-0.8182649612426758,0.972754180431366,-0.1112107262015343,,88771
100,11,31994,1428,652471347,652471347,11,-0.9021602869033813,1.072869062423706,0.2724752426147461,,88773
100,12,31995,1268,652471350,652471350,-3,-0.8147838711738586,0.9693024754524231,-0.06636199355125427,,88776
89,13,31996,1444,652471352,652471352,13,-0.9051482081413269,1.07718551158905,0.3248293101787567,,88778
100,14,31997,1298,652471354,652471354,-1,-0.8347316980361938,0.9937373399734497,-0.02265322394669056,,88780
88,15,31998,1478,652471357,652471357,15,-0.9180499315261841,1.093314051628113,0.3825345635414124,,88783
100,0,32005,1244,652471377,652471377,-15,-0.7715775370597839,0.9211616516113281,-0.3219708800315857,,88803
100,1,32006,1308,652471380,652471380,1,-0.8395885825157166,1.002713322639465,0.02282774820923805,,88806
100,2,32007,1236,652471382,652471382,-13,-0.7729951739311218,0.9235088229179382,-0.2780395150184631,,88808
100,3,32007,1334,652471384,652471384,3,-0.85505610704422,1.021548271179199,0.06981616467237473,,88810
100,4,32008,1.24,652471387,652471387,-11,-0.7811097502708435,0.9335343837738037,-0.2366031557321548,,88813
100,5,32009,1348,652471389,652471389,5,-0.8615635633468628,1.030053019523621,0.1174859404563904,,88815
100,6,32010,1264,652471391,652471391,-9,-0.8008101582527161,0.9577581882476807,-0.1977331638336182,,88817
100,7,32011,1368,652471393,652471393,7,-0.8707805275917053,1.041811227798462,0.1667172610759735,,88819
100,8,32012,1262,652471396,652471396,-7,-0.8031399846076965,0.9612262845039368,-0.1537991166114807,,88822
98,9,32012,1394,652471398,652471398,9,-0.882803201675415,1.056570053100586,0.2180696427822113,,88824
100,10,32013,1276,652471400,652471400,-5,-0.8148643970489502,0.9756045341491699,-0.1112107262015343,,88826
100,11,32014,1.44,652471403,652471403,11,-0.90595942735672,1.08505380153656,0.2747649550437927,,88829
100,12,32015,1278,652471405,652471405,-3,-0.8177944421768188,0.979807436466217,-0.06688535213470459,,88831
86,13,32016,1.43,652471407,652471407,13,-0.8926434516906738,1.069864273071289,0.3216800093650818,,88833
100,14,32017,1.29,652471410,652471410,-1,-0.8261345028877258,0.9905023574829102,-0.02251360379159451,,88836
85,15,32017,1484,652471412,652471412,15,-0.9181314706802368,1.100803136825562,0.384087473154068,,88838
100,0,32025,1232,652471433,652471433,-15,-0.7609456181526184,0.9149376153945923,-0.3188650608062744,,88859
100,1,32026,1304,652471435,652471435,1,-0.8335264921188354,1.002562522888184,0.02275793813169003,,88861
100,2,32027,1236,652471437,652471437,-13,-0.7697668075561523,0.9262014031410217,-0.2780395150184631,,88863
100,3,32027,1334,652471440,652471440,3,-0.851485013961792,1.024526715278625,0.06981616467237473,,88866
100,4,32028,1246,652471442,652471442,-11,-0.7816101312637329,0.9407855868339539,-0.2377480119466782,,88868
100,5,32029,1338,652471444,652471444,5,-0.8515980243682861,1.025390625,0.1166143864393234,,88870
100,6,32030,1266,652471446,652471446,-9,-0.7987238764762878,0.9620675444602966,-0.1980460286140442,,88872
100,7,32031,1374,652471449,652471449,7,-0.8709418177604675,1.049427151679993,0.1674484759569168,,88875
100,8,32032,1266,652471451,652471451,-7,-0.8023147583007813,0.9670794606208801,-0.1542865931987762,,88877
99,9,32032,1392,652471453,652471453,9,-0.8778483867645264,1.058124780654907,0.2177567780017853,,88879
100,10,32033,1268,652471456,652471456,-5,-0.8063664436340332,0.9723085165023804,-0.1105134785175323,,88882
100,11,32034,1.43,652471458,652471458,11,-0.8959013223648071,1.080652594566345,0.2728568613529205,,88884
100,12,32035,1278,652471460,652471460,-3,-0.814369261264801,0.9826561212539673,-0.06688535213470459,,88886
89,13,32036,1452,652471463,652471463,13,-0.9025789499282837,1.089480996131897,0.3266289234161377,,88889
100,14,32037,1294,652471465,652471465,-1,-0.8252228498458862,0.9964603185653687,-0.02258341386914253,,88891
88,15,32038,1474,652471467,652471467,15,-0.9079310297966003,1.096720337867737,0.3814992606639862,,88893
100,0,32045,1234,652471488,652471488,-15,-0.7589773535728455,0.9190778732299805,-0.3193826973438263,,88914
100,1,32046,1292,652471490,652471490,1,-0.8223835825920105,0.9962132573127747,0.02254850976169109,,88916
100,2,32047,1236,652471493,652471493,-13,-0.7665290832519531,0.9288827776908875,-0.2780395150184631,,88919
100,3,32048,1342,652471495,652471495,3,-0.8528080582618713,1.033803462982178,0.07023485004901886,,88921
100,4,32048,1.25,652471497,652471497,-11,-0.7808200120925903,0.9465370774269104,-0.238511249423027,,88923
97,5,32049,1332,652471499,652471499,5,-0.8442108035087585,1.023745536804199,0.1160914525389671,,88925
100,6,32050,1254,652471502,652471502,-9,-0.7878217697143555,0.9557042717933655,-0.1961688250303268,,88928
100,7,32051,1364,652471504,652471504,7,-0.8609613180160522,1.044801115989685,0.166229784488678,,88930
100,8,32052,1.27,652471506,652471506,-7,-0.8014584183692932,0.9729385375976563,-0.1547740697860718,,88932
99,9,32052,1404,652471509,652471509,9,-0.8816852569580078,1.070330739021301,0.2196339815855026,,88935
100,10,32053,1272,652471511,652471511,-5,-0.8055005669593811,0.978193461894989,-0.1108621060848236,,88937
100,11,32054,1.43,652471513,652471513,11,-0.8921236991882324,1.083773255348206,0.2728568613529205,,88939
100,12,32055,1286,652471516,652471516,-3,-0.8160104751586914,0.9916617870330811,-0.06730403751134872,,88942
86,13,32056,1.45,652471518,652471518,13,-0.8975324630737305,1.091119885444641,0.326179027557373,,88944
100,14,32057,1294,652471520,652471520,-1,-0.8217395544052124,0.9993348121643066,-0.02258341386914253,,88946
85,15,32057,1476,652471523,652471523,15,-0.9055161476135254,1.101217269897461,0.3820168972015381,,88949
100,0,32065,1236,652471543,652471543,-15,-0.7569894194602966,0.9232154488563538,-0.3199003338813782,,88969
100,1,32066,1296,652471546,652471546,1,-0.8214364647865295,1.002170920372009,0.02261831797659397,,88972
100,2,32067,1224,652471548,652471548,-13,-0.7558714747428894,0.9225085973739624,-0.2753400802612305,,88974
100,3,32068,1342,652471550,652471550,3,-0.8491941690444946,1.036774039268494,0.07023485004901886,,88976
100,4,32068,1252,652471552,652471552,-11,-0.778755247592926,0.950775682926178,-0.2388928681612015,,88978
100,5,32069,1336,652471555,652471555,5,-0.8431565761566162,1.02976930141449,0.1164400726556778,,88981
100,6,32070,1.26,652471557,652471557,-9,-0.7882344722747803,0.9630343317985535,-0.1971074193716049,,88983
100,7,32071,1.36,652471559,652471559,7,-0.8547949194908142,1.044727325439453,0.1657423079013824,,88985
100,8,32072,1272,652471562,652471562,-7,-0.7993141412734985,0.977266788482666,-0.1550178080797195,,88988
96,9,32073,1404,652471564,652471564,9,-0.8777564167976379,1.073555111885071,0.2196339815855026,,88990
100,10,32073,1.27,652471566,652471566,-5,-0.800819993019104,0.9794567227363586,-0.110687792301178,,88992
100,11,32074,1418,652471569,652471569,11,-0.88088059425354,1.077760100364685,0.2705671489238739,,88995
100,12,32075,1266,652471571,652471571,-3,-0.7999072074890137,0.9790375232696533,-0.06625732034444809,,88997
86,13,32076,1.45,652471573,652471573,13,-0.8937183022499084,1.0942462682724,0.326179027557373,,88999
100,14,32077,1298,652471576,652471576,-1,-0.82077556848526,1.005295157432556,-0.02265322394669056,,89002
85,15,32078,1476,652471578,652471578,15,-0.9014738798141479,1.104528784751892,0.3820168972015381,,89004
100,0,32085,1242,652471599,652471599,-15,-0.7574212551116943,0.9303466081619263,-0.3214532434940338,,89025
100,1,32086,1.3,652471601,652471601,1,-0.8204576969146729,1.008134126663208,0.022688128054142,,89027
100,2,32087,1228,652471603,652471603,-13,-0.7551063895225525,0.9281647801399231,-0.2762399017810822,,89029
100,3,32088,1334,652471605,652471605,3,-0.8405293226242065,1.033533811569214,0.06981616467237473,,89031
100,4,32088,1258,652471608,652471608,-11,-0.7791478037834167,0.958057701587677,-0.2400377094745636,,89034
100,5,32089,1338,652471610,652471610,5,-0.8408136963844299,1.034252166748047,0.1166143864393234,,89036
100,6,32090,1256,652471612,652471612,-9,-0.7823764085769653,0.9627139568328857,-0.1964816898107529,,89038
100,7,32091,1362,652471615,652471615,7,-0.8523946404457092,1.049245476722717,0.1659860461950302,,89041
100,8,32092,1262,652471617,652471617,-7,-0.7896409034729004,0.9723461866378784,-0.1537991166114807,,89043
96,9,32092,1.4,652471619,652471619,9,-0.8717009425163269,1.073393106460571,0.2190082520246506,,89045
100,10,32093,1274,652471622,652471622,-5,-0.7999076843261719,0.985339879989624,-0.1110364198684692,,89048
100,11,32094,1422,652471624,652471624,11,-0.8795874118804932,1.083877205848694,0.2713303864002228,,89050
100,12,32095,1266,652471626,652471626,-3,-0.7964848279953003,0.981823742389679,-0.06625732034444809,,89052
86,13,32096,1434,652471629,652471629,13,-0.8800736665725708,1.085250496864319,0.3225798010826111,,89055
100,14,32097,1294,652471631,652471631,-1,-0.8147429227828979,1.005047202110291,-0.02258341386914253,,89057
85,15,32097,1.48,652471633,652471633,15,-0.9002392888069153,1.1105135679245,0.3830522000789642,,89059
100,0,32105,1.24,652471654,652471654,-15,-0.7529546618461609,0.9314824938774109,-0.3209356069564819,,89080
100,1,32106,1.3,652471656,652471656,1,-0.8169336318969727,1.010991930961609,0.022688128054142,,89082
100,2,32107,1228,652471658,652471658,-13,-0.7518618702888489,0.9307949542999268,-0.2762399017810822,,89084
100,3,32108,1.33,652471661,652471661,3,-0.8344070315361023,1.033353686332703,0.06960681825876236,,89087
100,4,32108,1244,652471663,652471663,-11,-0.7671651244163513,0.9500793814659119,-0.2373663932085037,,89089
100,5,32109,1.34,652471665,652471665,5,-0.8384497761726379,1.038731098175049,0.1167886927723885,,89091
100,6,32110,1264,652471668,652471668,-9,-0.7839729785919189,0.9715883731842041,-0.1977331638336182,,89094
100,7,32111,1368,652471670,652471670,7,-0.8524657487869263,1.056849837303162,0.1667172610759735,,89096
100,8,32112,1258,652471672,652471672,-7,-0.7837498784065247,0.9720059633255005,-0.1533116400241852,,89098
98,9,32113,1398,652471675,652471675,9,-0.8665212988853455,1.075042843818665,0.2186953872442245,,89101
100,10,32113,1276,652471677,652471677,-5,-0.7977136373519897,0.9896772503852844,-0.1112107262015343,,89103
100,11,32114,1.43,652471679,652471679,11,-0.8807257413864136,1.093055963516235,0.2728568613529205,,89105
100,12,32115,1276,652471681,652471681,-3,-0.7993170022964478,0.9923752546310425,-0.06678067892789841,,89107
86,13,32116,1434,652471684,652471684,13,-0.8762800693511963,1.088315844535828,0.3225798010826111,,89110
100,14,32117,1286,652471686,652471686,-1,-0.8062143325805664,1.001654028892517,-0.02244379557669163,,89112
83,15,32118,1.48,652471688,652471688,15,-0.8961629867553711,1.113805651664734,0.3830522000789642,,89114
100,0,32125,1228,652471709,652471709,-15,-0.7424434423446655,0.9250653982162476,-0.3178297877311707,,89135
100,1,32126,1308,652471711,652471711,1,-0.8184052109718323,1.020076394081116,0.02282774820923805,,89137
100,2,32127,1236,652471714,652471714,-13,-0.7534851431846619,0.9394946694374084,-0.2780395150184631,,89140
100,3,32128,1338,652471716,652471716,3,-0.8357921242713928,1.042493104934692,0.07002551108598709,,89142
100,4,32128,1.24,652471718,652471718,-11,-0.7613880038261414,0.9496880173683167,-0.2366031557321548,,89144
100,5,32129,1.33,652471721,652471721,5,-0.8285887837409973,1.033878087997437,0.1159171387553215,,89147
100,6,32130,1268,652471723,652471723,-9,-0.7830469012260437,0.9774023294448853,-0.1983589082956314,,89149
100,7,32131,1.37,652471725,652471725,7,-0.8500123620033264,1.061368465423584,0.1669609993696213,,89151
100,8,32132,1268,652471728,652471728,-7,-0.786555290222168,0.9824841618537903,-0.154530331492424,,89154
98,9,32132,1.39,652471730,652471730,9,-0.8580133318901062,1.071742177009583,0.2174439132213593,,89156
100,10,32133,1262,652471732,652471732,-5,-0.7855398058891296,0.9815667867660522,-0.1099905446171761,,89158
100,11,32134,1428,652471734,652471734,11,-0.8756784796714783,1.094590544700623,0.2724752426147461,,89160
100,12,32135,1.28,652471737,652471737,-3,-0.7983429431915283,0.9982789754867554,-0.06699002534151077,,89163
94,13,32136,1442,652471739,652471739,13,-0.8773431777954102,1.097456574440002,0.3243794143199921,,89165
100,14,32137,1286,652471741,652471741,-1,-0.8027130365371704,1.004462122917175,-0.02244379557669163,,89167
85,15,32137,1.46,652471744,652471744,15,-0.8804042339324951,1.101679801940918,0.377875804901123,,89170
100,0,32145,1228,652471764,652471764,-15,-0.7392098307609558,0.9276513457298279,-0.3178297877311707,,89190
100,1,32146,1292,652471767,652471767,1,-0.8048720359802246,1.010414123535156,0.02254850976169109,,89193
100,2,32147,1232,652471769,652471769,-13,-0.7477732300758362,0.9390701651573181,-0.2771396934986115,,89195
